"page","path","role","source_spec","baseline_bytes","current_bytes","baseline_sha256","current_sha256","exists","bytes_match","sha256_match","status"
"preparation05","artifacts/01_imported/model_inputs/cache/MPI_demographics_cd0099b0eed7.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1137,1137,"045cd108c9fc94fa98688e16f46428951b5e84684dda729618aa870e2e7fe93e","045cd108c9fc94fa98688e16f46428951b5e84684dda729618aa870e2e7fe93e",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/MPI_exercisediary_cd0099b0eed7.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",4785,4785,"37ccceaec8362fa85fa4183732490ddac65e7729916eebf1f71099add676e4da","37ccceaec8362fa85fa4183732490ddac65e7729916eebf1f71099add676e4da",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/MPI_leba_cd0099b0eed7.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1696,1696,"bf570c71395655a61df873efb8c8390ebcc5a56ba8f9675ec0e62ceafd3c9243","bf570c71395655a61df873efb8c8390ebcc5a56ba8f9675ec0e62ceafd3c9243",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/MPI_lightexposurediary_cd0099b0eed7.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",19121,19121,"40e6a4720b694abd04fdd3ac3411c8eaa91814cadb6a4ae8eddad9cccf76b0d5","40e6a4720b694abd04fdd3ac3411c8eaa91814cadb6a4ae8eddad9cccf76b0d5",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/MPI_vlsq8_cd0099b0eed7.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",938,938,"00ad3d5fe805f0b3ecdb0aece742e84461e0b8b06f6d2a6f7ab0b7a273f04e6e","00ad3d5fe805f0b3ecdb0aece742e84461e0b8b06f6d2a6f7ab0b7a273f04e6e",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/RISE_chronotype_12ca7139b789.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1275,1275,"91087bcbdc1b3312be3a4dfa041184d5ba794bc5ae4a858526e31c450c8d305a","91087bcbdc1b3312be3a4dfa041184d5ba794bc5ae4a858526e31c450c8d305a",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/RISE_demographics_12ca7139b789.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",817,817,"3d814b93cf06631507e6b1d3a15821ccd7825eb169195b7a14f988865f985caf","3d814b93cf06631507e6b1d3a15821ccd7825eb169195b7a14f988865f985caf",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/RISE_exercisediary_12ca7139b789.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",4167,4167,"e2ed4be991c96221cb87acbe6c3987909396ea093014c3159f30a222174ef341","e2ed4be991c96221cb87acbe6c3987909396ea093014c3159f30a222174ef341",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/RISE_leba_12ca7139b789.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1506,1506,"c977de1079e7787d9c26efe0a2a46412f6e53246733bbaa2c66274764ee9b546","c977de1079e7787d9c26efe0a2a46412f6e53246733bbaa2c66274764ee9b546",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/RISE_lightexposurediary_12ca7139b789.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",18378,18378,"549e7da8cc56e54bcd6b5c3f437fb6f1ddb5398cbb2c1b5533e6939150c8e826","549e7da8cc56e54bcd6b5c3f437fb6f1ddb5398cbb2c1b5533e6939150c8e826",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/RISE_vlsq8_12ca7139b789.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",870,870,"11be63f79f8ed99516ebbef33f353a348d748f37206433bf1cc9e000d66edabe","11be63f79f8ed99516ebbef33f353a348d748f37206433bf1cc9e000d66edabe",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/THUAS_chronotype_19bf83f353e1.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1227,1227,"0d6c26a2a4fbbdda8ae90a70d4e2aa9e3449227a2a7da85224f6debb2d275f87","0d6c26a2a4fbbdda8ae90a70d4e2aa9e3449227a2a7da85224f6debb2d275f87",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/THUAS_demographics_19bf83f353e1.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",821,821,"8b2d88442eb0911fcb332e25b8313c2e0899f92ebd6816813297d8bef94e5469","8b2d88442eb0911fcb332e25b8313c2e0899f92ebd6816813297d8bef94e5469",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/THUAS_exercisediary_19bf83f353e1.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",3827,3827,"c62cffbbbda0c28148fd9b8d7559374f6d6f5508f4625f7543d672551be109c5","c62cffbbbda0c28148fd9b8d7559374f6d6f5508f4625f7543d672551be109c5",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/THUAS_leba_19bf83f353e1.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1476,1476,"01c3801029d72cbb37f8a2b3770eb48b54951e00bb6acd37a45682f0c7677fa8","01c3801029d72cbb37f8a2b3770eb48b54951e00bb6acd37a45682f0c7677fa8",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/THUAS_lightexposurediary_19bf83f353e1.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",21042,21042,"a7f52b3ebaba3524fc4637d9d5d5322ea07500d9725deffc2d498a496360a588","a7f52b3ebaba3524fc4637d9d5d5322ea07500d9725deffc2d498a496360a588",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/THUAS_vlsq8_19bf83f353e1.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",850,850,"7c9d21751807874c310a7c0bc7946099f97923b0b0a7213a3aad55203b89a370","7c9d21751807874c310a7c0bc7946099f97923b0b0a7213a3aad55203b89a370",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/TUM_chronotype_eeafeea65ee0.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1021,1021,"b5cdbfef437e6bd98ca00301ada6d43174b55a2a90f59a11038a26c70fb77124","b5cdbfef437e6bd98ca00301ada6d43174b55a2a90f59a11038a26c70fb77124",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/TUM_demographics_eeafeea65ee0.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",728,728,"ddf8ffbe33b7e7c05099253b957a6a3dac37395078426a4118156cc0cf0826d2","ddf8ffbe33b7e7c05099253b957a6a3dac37395078426a4118156cc0cf0826d2",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/TUM_exercisediary_618fda8521f3.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",2662,2662,"0db56324e9826d427c42984fdfc43eb1e7487211365f222a1c0b2ecff618f1ef","0db56324e9826d427c42984fdfc43eb1e7487211365f222a1c0b2ecff618f1ef",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/TUM_leba_eeafeea65ee0.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1356,1356,"143e58b0cb329308551b6e96bf8a4a01fb43d3a0ac59d61cd4a1006fe827f23b","143e58b0cb329308551b6e96bf8a4a01fb43d3a0ac59d61cd4a1006fe827f23b",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/TUM_lightexposurediary_eeafeea65ee0.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",12516,12516,"52d56ff05a9223cfb39dbe763cab638d0c06c330ae8dc1ec7bb9a70897ab06b8","52d56ff05a9223cfb39dbe763cab638d0c06c330ae8dc1ec7bb9a70897ab06b8",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/TUM_vlsq8_eeafeea65ee0.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",796,796,"a33cab014611eb70878df1ab92179c5bdcc4780b26b204199f542bc4ffc05f9d","a33cab014611eb70878df1ab92179c5bdcc4780b26b204199f542bc4ffc05f9d",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/UCR_chronotype_ed90d9ac91b9.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1926,1926,"af7d229431bf5c7931ffb59bafa98ff7f77564ca9e6ed07405f9b07ec33828fb","af7d229431bf5c7931ffb59bafa98ff7f77564ca9e6ed07405f9b07ec33828fb",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/UCR_demographics_ed90d9ac91b9.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",911,911,"e9cb355c9713fce69615e8aa8f273014c655ecbd6073418a6895a70fe8e93163","e9cb355c9713fce69615e8aa8f273014c655ecbd6073418a6895a70fe8e93163",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/UCR_exercisediary_ed90d9ac91b9.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",6445,6445,"958044fbf7503a3a34283d644eb48ad54f569b66dc1900844e36338c89f3b406","958044fbf7503a3a34283d644eb48ad54f569b66dc1900844e36338c89f3b406",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/UCR_leba_ed90d9ac91b9.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1875,1875,"53d06111083c2a9dd71ce5fa41daf815fd7a56e2cc495dc9c6fbe20ab82bffd9","53d06111083c2a9dd71ce5fa41daf815fd7a56e2cc495dc9c6fbe20ab82bffd9",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/UCR_lightexposurediary_ed90d9ac91b9.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",41242,41242,"27a45cb24e4f99b21be2ea2b8c8c7b1a4c1bd2ae4c7b148c32909d6a9323f266","27a45cb24e4f99b21be2ea2b8c8c7b1a4c1bd2ae4c7b148c32909d6a9323f266",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/cache/UCR_vlsq8_ed90d9ac91b9.RData","accepted_preparation_manifest_member","artifacts/12_manifests/model_input_acquisition.csv",1090,1090,"91d14d5b955ed4dc6b0881527fb84e8c8e8ada0ef042e82e01d9969abe90a7b1","91d14d5b955ed4dc6b0881527fb84e8c8e8ada0ef042e82e01d9969abe90a7b1",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/column_audit.csv","accepted_column_audit","artifacts/01_imported/model_inputs/column_audit.csv",45324,45324,"c50dcc349df0c04cddd04e9c9a173a34ab47428d86cca7bd6fffb3233873a8f0","c50dcc349df0c04cddd04e9c9a173a34ab47428d86cca7bd6fffb3233873a8f0",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/01_imported/model_inputs/object_audit.csv","accepted_object_audit","artifacts/01_imported/model_inputs/object_audit.csv",3950,3950,"81a963b28a092019e5becefa3a223bbc43af5c9a3fc1f11abb9a990e9b8d4aac","81a963b28a092019e5becefa3a223bbc43af5c9a3fc1f11abb9a990e9b8d4aac",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/12_manifests/model_input_acquisition.csv","accepted_preparation_manifest","artifacts/12_manifests/model_input_acquisition.csv",33989,33989,"ac79a83c2d60dde1ac563f6e2cb09c58d4d7d3b06549d9b9262e4acd5a50a58b","ac79a83c2d60dde1ac563f6e2cb09c58d4d7d3b06549d9b9262e4acd5a50a58b",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","artifacts/12_manifests/pinned_downloads.csv","accepted_preparation01_manifest","artifacts/12_manifests/pinned_downloads.csv",19254,19254,"126b6db8ba69dabdacf9e252132d3db6676965a269301405c66268a49cb1e994","126b6db8ba69dabdacf9e252132d3db6676965a269301405c66268a49cb1e994",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","audit/findings/preparation05_input_provenance_gaps.md","reported_verification_record","audit/findings/preparation05_input_provenance_gaps.md",6192,6192,"dd8bdc61a93b165306fba3b51168d2226ba956a5e4688a5a40154d056119ca8c","dd8bdc61a93b165306fba3b51168d2226ba956a5e4688a5a40154d056119ca8c",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","audit/reconciliation/preparation06/normalization_gate.md","reported_verification_record","audit/reconciliation/preparation06/normalization_gate.md",3996,3996,"ecd5e25fb64db545b19cb7944f4c92e11d947251217180e1e64bcf68a9414e76","ecd5e25fb64db545b19cb7944f4c92e11d947251217180e1e64bcf68a9414e76",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","config/model_input_availability.csv","expected_input_registry","config/model_input_availability.csv",1689,1689,"b9243762a79fc4041a80b3c0f7eb0733a8e0deb59fa6908a37af2b09e23309bf","b9243762a79fc4041a80b3c0f7eb0733a8e0deb59fa6908a37af2b09e23309bf",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","config/model_input_source_pins.csv","fixed_modality_source_registry","config/model_input_source_pins.csv",383,383,"3fbf9f40125c60e1d0779d2b2d524e79534597586c60ec236a1ce16299e18831","3fbf9f40125c60e1d0779d2b2d524e79534597586c60ec236a1ce16299e18831",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","config/site_display_registry.csv","reader_facing_display_registry","config/site_display_registry.csv",295,295,"3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809","3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","config/site_sources.csv","fixed_site_source_registry","config/site_sources.csv",1340,1340,"40b0d13d87f9214450d65964d12a5df566f319642b05994fafbcba2164cb5534","40b0d13d87f9214450d65964d12a5df566f319642b05994fafbcba2164cb5534",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","notebooks/preparation/05_model_input_acquisition.qmd","render_source","notebooks/preparation/05_model_input_acquisition.qmd",31563,31563,"f97787d3390ca9af5cd56295baafa0ba4a8a9bc5af39c884f2df15b1be80a528","f97787d3390ca9af5cd56295baafa0ba4a8a9bc5af39c884f2df15b1be80a528",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","scripts/pipeline/build_model_input_acquisition.R","described_production_script","scripts/pipeline/build_model_input_acquisition.R",4769,4769,"2e1042fd8a5350fc6bae1db182b4fc16012532df68e02660c33c5ecc43834b26","2e1042fd8a5350fc6bae1db182b4fc16012532df68e02660c33c5ecc43834b26",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","scripts/pipeline/import_sources.R","described_source_resolution_module","scripts/pipeline/import_sources.R",9034,9034,"12058e0d7fb5cfe517d98b4c24da04918f88d39ddf089df7d09fa8dfc5cad043","12058e0d7fb5cfe517d98b4c24da04918f88d39ddf089df7d09fa8dfc5cad043",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","scripts/pipeline/model_input_acquisition.R","described_function_module","scripts/pipeline/model_input_acquisition.R",27709,27709,"37180e66c8cd1a7b64709677bb1b69de8a2be7fe6dab255e9ffc16632452c1de","37180e66c8cd1a7b64709677bb1b69de8a2be7fe6dab255e9ffc16632452c1de",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","scripts/pipeline/verify_model_input_acquisition.R","described_verification_module","scripts/pipeline/verify_model_input_acquisition.R",10560,10560,"9d8feee897da1d7c9298b118d1dd01c52e99bbe297d812b4deca8d731a8efabf","9d8feee897da1d7c9298b118d1dd01c52e99bbe297d812b4deca8d731a8efabf",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","tests/test_model_input_acquisition.R","reported_scientific_test_source","tests/test_model_input_acquisition.R",17602,17602,"556dc03b3719a90c8a42e8291435366260b04de59918644f132e27af8bc9b240","556dc03b3719a90c8a42e8291435366260b04de59918644f132e27af8bc9b240",TRUE,TRUE,TRUE,"UNCHANGED"
"preparation05","tests/test_tum_exercise_source_transition.R","reported_scientific_test_source","tests/test_tum_exercise_source_transition.R",6040,6040,"6ae7afac6812babac6a4b48171b898701672e9d3adbf64a8f57bcdde0cef61a4","6ae7afac6812babac6a4b48171b898701672e9d3adbf64a8f57bcdde0cef61a4",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","_quarto-nathealth.yml","shared_quarto_configuration","_quarto-nathealth.yml",5810,5810,"516ac36aee8bce6d29fc2c7df91a1e41d0d2bb078256be49b695c7622408c8e7","516ac36aee8bce6d29fc2c7df91a1e41d0d2bb078256be49b695c7622408c8e7",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","_quarto.yml","shared_quarto_configuration","_quarto.yml",2517,2517,"44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c","44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c",TRUE,TRUE,TRUE,"UNCHANGED"
"shared",".Rprofile","project_environment",".Rprofile",26,26,"3f9d62fc3f1bf5888a09816101b705f9844ef4cd44ee5ad157f4168dac4af4d4","3f9d62fc3f1bf5888a09816101b705f9844ef4cd44ee5ad157f4168dac4af4d4",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","audit/decisions/figure_readability_and_layout.md","shared_preparation_contract","audit/decisions/figure_readability_and_layout.md",4124,4124,"2196480dfef21525125d2b368a3692587a7eeb13827c3d0fb253ffd42a7b0b80","2196480dfef21525125d2b368a3692587a7eeb13827c3d0fb253ffd42a7b0b80",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","audit/decisions/gap_timing_unaware_dataset_terminology.md","shared_preparation_contract","audit/decisions/gap_timing_unaware_dataset_terminology.md",2153,2153,"c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306","c68ecb5b81639fddaa035ca2787ad43d1dd5106b7238f2f6d20db4d5df36a306",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","audit/decisions/hypothesis_preparation_provenance_companions.md","shared_preparation_contract","audit/decisions/hypothesis_preparation_provenance_companions.md",8055,8055,"dc9d899ced5655293673613b290755031b0e6564009692759d1dbda7028b9144","dc9d899ced5655293673613b290755031b0e6564009692759d1dbda7028b9144",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","audit/decisions/manuscript_prepared_data_sensitivity.md","shared_preparation_contract","audit/decisions/manuscript_prepared_data_sensitivity.md",4695,4695,"70f0cbe9d12ed07d6eb429f0afb0e33f1975f676cbc912df6a2bb69267940fe8","70f0cbe9d12ed07d6eb429f0afb0e33f1975f676cbc912df6a2bb69267940fe8",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","audit/decisions/model_reporting.md","shared_preparation_contract","audit/decisions/model_reporting.md",8802,8802,"41fb454e42d9def6b905601ed9544d5cb447f8b38c3862723c07fd1834037134","41fb454e42d9def6b905601ed9544d5cb447f8b38c3862723c07fd1834037134",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","audit/hypotheses/H02/H02_analysis_preparation.qmd","accepted_presentation_exemplar","audit/hypotheses/H02/H02_analysis_preparation.qmd",51475,51475,"52a1b3b85c4a375c44c0a2a83f542ea2663c7d233a6de18ed689cb2b7a0be557","52a1b3b85c4a375c44c0a2a83f542ea2663c7d233a6de18ed689cb2b7a0be557",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","audit/hypotheses/implementation_result_comparison_contract.qmd","shared_preparation_contract","audit/hypotheses/implementation_result_comparison_contract.qmd",14532,14532,"7251c35864812c42e990f9bdebc4038dcc940f6c906f90903dae508c935a6442","7251c35864812c42e990f9bdebc4038dcc940f6c906f90903dae508c935a6442",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","renv.lock","project_environment","renv.lock",603493,603493,"3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350","3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","renv/activate.R","project_environment","renv/activate.R",39946,39946,"51798a35c2772b94b4a73ae7a7cc928975ff6e628a17bad1bc73d30defca82e6","51798a35c2772b94b4a73ae7a7cc928975ff6e628a17bad1bc73d30defca82e6",TRUE,TRUE,TRUE,"UNCHANGED"
"shared","styles.css","shared_quarto_configuration","styles.css",302,302,"557cf99b617ba158611d5326a76716c871f7373357e11d0295012600c0e6994b","557cf99b617ba158611d5326a76716c871f7373357e11d0295012600c0e6994b",TRUE,TRUE,TRUE,"UNCHANGED"
