run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,inferential_run,metric_order,metric_id,manuscript_name,response_family,response_transform,effect_scale,additive_converged,additive_positive_definite_hessian,additive_singular,additive_max_gradient,additive_convergence_message,additive_fixed_columns,additive_fixed_rank,additive_fixed_full_rank,additive_fixed_condition_number,interaction_converged,interaction_positive_definite_hessian,interaction_singular,interaction_max_gradient,interaction_convergence_message,interaction_fixed_columns,interaction_fixed_rank,interaction_fixed_full_rank,interaction_fixed_condition_number,residual_n,residual_mean,residual_sd,residual_skewness,residual_qq_correlation,residual_absolute_fitted_spearman,residual_absolute_above_3_fraction,consecutive_day_pairs,participants_with_consecutive_pairs,pooled_consecutive_day_residual_correlation,serial_status,tweedie_power,dispersion,observed_zero_n,observed_zero_fraction,expected_zero_n,expected_zero_fraction,zero_mass_standardized_difference,zero_mass_method,zero_mass_status,fitted_natural_min,fitted_natural_max,fitted_below_lower_n,fitted_above_upper_n,observed_above_audit_threshold_n,prediction_bound_status,participant_random_intercept_sd,additive_fit_warnings,additive_fit_error,interaction_fit_warnings,interaction_fit_error,average_effect_status,interaction_effect_status,diagnostic_status,diagnostic_issues
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,TRUE,TRUE,FALSE,1.3722001312999055e-6,,9,9,TRUE,24.00882473260445,TRUE,TRUE,FALSE,3.6288838600739837e-6,,16,16,TRUE,36.102677434531046,505,1.165184560497689e-16,0.7657584979665515,0.34073586718830623,0.9940443140721695,-0.06802503165678003,0.0019801980198019802,348,101,-0.23340176824723857,PASS_DESCRIPTIVE_CHECK,,,5,0.009900990099009901,,,,not applicable,NOT_APPLICABLE,0.8356345780563885,2.858934247422832,0,0,0,PASS,0.5278643655165519,,,,,ESTIMABLE,ESTIMABLE,PASS,
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,23.39223255196682,TRUE,TRUE,FALSE,,,16,16,TRUE,31.443883392887596,608,-0.009839822168663496,0.8525004502851584,-1.09329291699393,0.9600246482084619,-0.07086690570465996,0.019736842105263157,480,110,-0.020760049331665326,PASS_DESCRIPTIVE_CHECK,1.0525043963052443,0.4231408994468581,4,0.006578947368421052,4.8760515357541986e-4,8.019821604858884e-7,181.12357028950873,Analytical compound-Poisson zero probability; no simulation or resampling,REVIEW_ABSOLUTE_STANDARDIZED_DIFFERENCE_AT_LEAST_3.29,4.6677587148007875,9.34121506474391,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,ZERO_MASS_REVIEW
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,8.816414265311323e-6,,9,9,TRUE,23.484114758693632,TRUE,TRUE,FALSE,1.2755663192365319e-6,,16,16,TRUE,31.650567438300335,643,-3.9151332944596305e-17,0.31154445552075266,-0.2841562593849904,0.9955427742091074,-0.02025452941833784,0,516,112,-0.025140240620467852,PASS_DESCRIPTIVE_CHECK,,,27,0.041990668740279936,,,,not applicable,NOT_APPLICABLE,0.19335544945157376,1.6183506480372014,0,0,,PASS,0.16234143398172393,,,,,ESTIMABLE,ESTIMABLE,PASS,
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.1459633242338896e-6,,9,9,TRUE,23.49309006666623,TRUE,TRUE,FALSE,1.1993961379630491e-6,,16,16,TRUE,33.1288990553695,598,2.03423305699295e-15,0.5728298363888892,-1.5369723112214364,0.9556743818841931,-0.05241470681802032,0.0016722408026755853,447,112,-0.036250879775350124,PASS_DESCRIPTIVE_CHECK,,,0,0,,,,not applicable,NOT_APPLICABLE,620.3711890355435,35232.75884521173,0,,,PASS,0.30606934502513294,,,,,ESTIMABLE,ESTIMABLE,PASS,
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,4.04156708100345e-7,,10,10,TRUE,27.641318293888823,TRUE,TRUE,FALSE,1.0336975719837938e-5,,18,18,TRUE,39.7455005282351,811,-1.6317951237400573e-16,0.2823498078693082,-0.9868136923612055,0.9716716541025149,-0.1999948864284583,0,647,141,0.055564786790996294,PASS_DESCRIPTIVE_CHECK,,,2,0.002466091245376079,,,,not applicable,NOT_APPLICABLE,0.29228739953842164,20.828054600056763,0,,,PASS,0.2744311244194003,,,,,ESTIMABLE,ESTIMABLE,PASS,
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.9554136088117957e-6,,10,10,TRUE,27.641318293888823,TRUE,TRUE,FALSE,1.042508301907219e-6,,18,18,TRUE,39.7455005282351,811,-3.074126786804256e-15,0.4683974531355495,-1.4281584510171592,0.9553228789106384,-0.2240877310928526,0,647,141,0.041268228764108565,PASS_DESCRIPTIVE_CHECK,,,2,0.002466091245376079,,,,not applicable,NOT_APPLICABLE,2.1853707479252367,659.3083405975257,0,,,PASS,0.36301234142934813,,,,,ESTIMABLE,ESTIMABLE,PASS,
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.6218049125882317e-5,,10,10,TRUE,27.641318293888823,TRUE,TRUE,FALSE,6.038334277036483e-6,,18,18,TRUE,39.7455005282351,811,-1.82259331616562e-16,0.1900075225859496,0.7091282706013908,0.9825098213748025,0.37020333154756807,0,647,141,-0.06702211329847946,PASS_DESCRIPTIVE_CHECK,,,121,0.14919852034525277,,,,not applicable,NOT_APPLICABLE,0.004526084545307646,1.307773787235176,0,,,PASS,0.2096604085826824,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_SPREAD_REVIEW
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,10,10,TRUE,27.641318293888823,TRUE,TRUE,FALSE,,,18,18,TRUE,39.7455005282351,811,-0.02861392959052686,0.8692682596647774,1.005811749977012,0.9631506790312824,0.10823837490730721,0.0036991368680641184,647,141,-0.12024048129906617,PASS_DESCRIPTIVE_CHECK,1.4882495250127317,0.8449673443515162,110,0.13563501849568435,106.73787244517747,0.13161266639356078,0.3489600510759423,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.17736697092467918,4.535436007610843,0,0,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,10,10,TRUE,28.22610869079935,TRUE,TRUE,FALSE,,,18,18,TRUE,43.64525217032542,755,-0.024914300015676894,0.8579899266531815,0.6006134198082332,0.9843090340932846,-0.11578080815484042,0.0013245033112582781,592,138,0.04242134576202331,PASS_DESCRIPTIVE_CHECK,1.5072726770697669,0.8051997475195367,25,0.033112582781456956,21.84436757763998,0.028932937188927144,0.6952355341744895,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.6486603021048467,7.708563914373915,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,TRUE,TRUE,FALSE,1.5847945178393275e-6,,10,10,TRUE,28.17725079130975,TRUE,TRUE,FALSE,1.4681518223369494e-5,,18,18,TRUE,43.53749967427977,780,1.5301150659897992e-15,0.8063609456949168,0.4386925339889328,0.9934110414884854,-0.013166794103278093,0.002564102564102564,605,140,-0.10185340983744338,PASS_DESCRIPTIVE_CHECK,,,16,0.020512820512820513,,,,not applicable,NOT_APPLICABLE,0.8429094924021937,3.082382473836361,0,0,0,PASS,0.5553470635436952,,,,,ESTIMABLE,ESTIMABLE,PASS,
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,10,10,TRUE,27.361455163329783,TRUE,TRUE,FALSE,,,18,18,TRUE,39.312185958930584,790,-0.011339418143746241,0.8325247175739239,-1.3976968593140784,0.9483632735275578,-0.1005941007775628,0.020253164556962026,617,140,0.03175951706971411,PASS_DESCRIPTIVE_CHECK,1.0785179457590397,0.37496814782726356,4,0.005063291139240506,3.388300587709345e-4,4.288988085708016e-7,217.2868732856407,Analytical compound-Poisson zero probability; no simulation or resampling,REVIEW_ABSOLUTE_STANDARDIZED_DIFFERENCE_AT_LEAST_3.29,4.345528544238397,9.484500447429378,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_QQ_REVIEW | ZERO_MASS_REVIEW
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,8.816982699499931e-6,,10,10,TRUE,27.641318293888823,TRUE,TRUE,FALSE,1.7570300769875757e-6,,18,18,TRUE,39.7455005282351,811,-2.8782292346170055e-17,0.3055398055628496,-0.2524125055091314,0.9973689914389553,-0.12417046807648593,0,647,141,-0.002463349812337599,PASS_DESCRIPTIVE_CHECK,,,33,0.040690505548705305,,,,not applicable,NOT_APPLICABLE,0.13371394336970205,2.8264114876966633,0,0,,PASS,0.2173972918461633,,,,,ESTIMABLE,ESTIMABLE,PASS,
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.9201706891180947e-6,,10,10,TRUE,27.641318293888823,TRUE,TRUE,FALSE,1.936086846399121e-6,,18,18,TRUE,39.7455005282351,811,3.4842658967644247e-15,0.5417374486707258,-1.9791141564786454,0.9387081103834836,-0.1302334855940741,0.004932182490752158,647,141,0.03397795528011255,PASS_DESCRIPTIVE_CHECK,,,2,0.002466091245376079,,,,not applicable,NOT_APPLICABLE,575.2016762389525,24934.404018846642,0,,,PASS,0.3484781446878117,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_QQ_REVIEW
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,4.7270987124647945e-6,,9,9,TRUE,20.81820230499358,TRUE,TRUE,FALSE,2.5941631065506954e-5,,16,16,TRUE,22.188947711151794,897,8.028694765872056e-16,0.3231744802740472,-0.8783491972090524,0.9739229523747492,-0.18288901846136488,0,725,154,0.015403307754333118,PASS_DESCRIPTIVE_CHECK,,,3,0.0033444816053511705,,,,not applicable,NOT_APPLICABLE,0.5106920337527314,18.53899275255833,0,,,PASS,0.2550126014943071,,,,,ESTIMABLE,ESTIMABLE,PASS,
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,2.0168045011814684e-6,,9,9,TRUE,20.81820230499358,TRUE,TRUE,FALSE,2.2737367544323206e-5,,16,16,TRUE,22.188947711151794,897,-1.6476469328002945e-15,0.5403403115632129,-1.334351589314596,0.9593568049366752,-0.21676487246215648,0,725,154,0.017045762437531125,PASS_DESCRIPTIVE_CHECK,,,3,0.0033444816053511705,,,,not applicable,NOT_APPLICABLE,4.232202600149567,642.5995945476325,0,,,PASS,0.33963141095505317,,,,,ESTIMABLE,ESTIMABLE,PASS,
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,6.470912694567232e-7,,9,9,TRUE,20.81820230499358,TRUE,TRUE,FALSE,1.2651213410208584e-6,,16,16,TRUE,22.188947711151794,897,1.0523602304208912e-15,0.20287215759859994,1.4601149516753709,0.9613834903625952,0.3891841661619212,0,725,154,0.0038761903750802874,PASS_DESCRIPTIVE_CHECK,,,133,0.14827201783723523,,,,not applicable,NOT_APPLICABLE,0.006338740956081876,1.1530291943093356,0,,,PASS,0.19514978576769312,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_SPREAD_REVIEW
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,20.81820230499358,TRUE,TRUE,FALSE,,,16,16,TRUE,22.188947711151794,897,-0.026585404419421706,0.89568817081113306,1.1760830155857926,0.9575655515782497,0.0810924723914137,0.010033444816053512,725,154,-0.063449864284039,PASS_DESCRIPTIVE_CHECK,1.510038029687939,0.8219058722378461,88,0.09810479375696766,85.85623821033134,0.09571486979970041,0.25004650454723665,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.16165880471100963,5.159339411882785,0,0,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,20.32606584292346,TRUE,TRUE,FALSE,,,16,16,TRUE,21.690503918201227,839,-0.02225614942692607,0.8680825689874295,0.5577068986127004,0.9875057883098073,-0.07553187447422488,0.0023837902264600714,668,152,0.012428044058160668,PASS_DESCRIPTIVE_CHECK,1.4955577449676452,0.776148970729109,21,0.025029797377830752,19.7848498908574,0.02358146590090288,0.27940006229451064,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.8694041970037205,7.2260422286645305,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,TRUE,TRUE,FALSE,2.219167072325945e-6,,9,9,TRUE,20.751075253740044,TRUE,TRUE,FALSE,1.8076207197736949e-6,,16,16,TRUE,22.1452119085207,867,-9.5700712509067e-16,0.839416288991949,0.3544372650136859,0.9943119224267957,-0.0156183942678976,0.0034602076124567475,686,153,-0.06095226420695221,PASS_DESCRIPTIVE_CHECK,,,9,0.010380622837370242,,,,not applicable,NOT_APPLICABLE,0.9722264138441994,2.676966884636677,0,0,0,PASS,0.4566411197954838,,,,,ESTIMABLE,ESTIMABLE,PASS,
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,20.65935774174857,TRUE,TRUE,FALSE,,,16,16,TRUE,22.041004171057928,878,-0.008941098840753767,0.8539439833574807,-1.1704438096381542,0.9571877695689643,-0.07235599878630833,0.0193621867881549,699,154,0.058588167026953304,PASS_DESCRIPTIVE_CHECK,1.048277406645502,0.42505991413466043,5,0.0056947608200455585,6.02420725117734e-4,6.861283885167832e-7,203.68971792733734,Analytical compound-Poisson zero probability; no simulation or resampling,REVIEW_ABSOLUTE_STANDARDIZED_DIFFERENCE_AT_LEAST_3.29,4.7517674259300025,9.279179799292933,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,ZERO_MASS_REVIEW
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.4352963262354024e-6,,9,9,TRUE,20.81820230499358,TRUE,TRUE,FALSE,1.0669509720173664e-5,,16,16,TRUE,22.188947711151794,897,-1.3887844175791133e-16,0.3090974525042153,-0.27643259919949414,0.9961942307849081,-0.023762605399191387,0,725,154,-0.0242768537209666,PASS_DESCRIPTIVE_CHECK,,,30,0.033444816053511704,,,,not applicable,NOT_APPLICABLE,0.1821730062707754,1.820763358351852,0,0,,PASS,0.1758543275268025,,,,,ESTIMABLE,ESTIMABLE,PASS,
6,gap_timing_unaware__chest__all_available,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,all_available,complementary_data_preparation_sensitivity,TRUE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.2691998563241214e-5,,9,9,TRUE,20.81820230499358,TRUE,TRUE,FALSE,4.778257789439522e-6,,16,16,TRUE,22.188947711151794,897,-4.330798076159035e-15,0.5863444858060801,-1.971950420880489,0.9388977422136844,-0.09093869113572466,0.004459308807134894,725,154,0.022434623076374997,PASS_DESCRIPTIVE_CHECK,,,3,0.0033444816053511705,,,,not applicable,NOT_APPLICABLE,601.4919360114735,31184.442663896025,0,,,PASS,0.3133199644729965,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_QQ_REVIEW
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,3.915943125321064e-6,,9,9,TRUE,24.2162787409217,TRUE,TRUE,FALSE,3.3367086871294305e-7,,16,16,TRUE,34.76161000428267,640,-1.9684774643646818e-16,0.3056265514535928,-0.9970468103603857,0.9733249887999252,-0.20709591660537782,0,511,112,0.064576757712944,PASS_DESCRIPTIVE_CHECK,,,2,0.003125,,,,not applicable,NOT_APPLICABLE,0.32680380060424363,20.127350056987016,0,,,PASS,0.27081570217869283,,,,,ESTIMABLE,ESTIMABLE,PASS,
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,1.134594640461728e-6,,9,9,TRUE,24.2162787409217,TRUE,TRUE,FALSE,1.0197709343628958e-6,,16,16,TRUE,34.76161000428267,640,-1.9338697310189445e-15,0.504664193533469,-1.4747536043957483,0.9527725781732964,-0.23273508795119324,0,511,112,0.04667732957339122,PASS_DESCRIPTIVE_CHECK,,,2,0.003125,,,,not applicable,NOT_APPLICABLE,2.868578993591513,612.0472732632893,0,,,PASS,0.34203005081336457,,,,,ESTIMABLE,ESTIMABLE,PASS,
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,6.056808388166246e-6,,9,9,TRUE,24.2162787409217,TRUE,TRUE,FALSE,3.724665020854445e-7,,16,16,TRUE,34.76161000428267,640,8.769894532800748e-16,0.18936194609936483,0.6046472967326365,0.9847618617280323,0.4539340512102106,0,511,112,-0.0054053166335842045,PASS_DESCRIPTIVE_CHECK,,,114,0.178125,,,,not applicable,NOT_APPLICABLE,0.004115581060336465,1.3188555766875092,0,,,PASS,0.2134830163215805,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_SPREAD_REVIEW
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,24.2162787409217,TRUE,TRUE,FALSE,,,16,16,TRUE,34.76161000428267,640,-0.025623834484790768,0.8837852327744926,1.0732352122382585,0.9589776228309962,0.1588758202394805,0.0046875,511,112,-0.11829446497757004,PASS_DESCRIPTIVE_CHECK,1.507640053978916,0.8782133749742199,79,0.1234375,78.24343552869125,0.12225536801357972,0.09347434178641423,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.2153041072229904,4.30715771199498,0,0,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,24.65718869743124,TRUE,TRUE,FALSE,,,16,16,TRUE,38.014037960820374,592,-0.02258290954546694,0.8713545032519072,0.5661569607555766,0.985072353942545,-0.07396480060488082,0,464,110,0.06614514480269452,PASS_DESCRIPTIVE_CHECK,1.4902420103027416,0.8308004290656402,19,0.03209459459459459,17.21809375216123,0.029084617824596697,0.4411726192280647,Analytical compound-Poisson zero probability; no simulation or resampling,PASS_DESCRIPTIVE_CHECK,0.9032401948484929,6.566400637956446,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,PASS,
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,TRUE,TRUE,FALSE,1.2448708730516955e-6,,9,9,TRUE,24.672763539679522,TRUE,TRUE,FALSE,3.950617610826157e-6,,16,16,TRUE,38.03823227873644,615,-8.153595233492028e-16,0.7959616497449923,0.29073402272274734,0.9960615196889981,-0.037974165706386634,0.0016260162601626016,479,111,-0.09246876364936198,PASS_DESCRIPTIVE_CHECK,,,12,0.01951219512195122,,,,not applicable,NOT_APPLICABLE,0.8625438532625402,2.6512480610307865,0,0,0,PASS,0.5333359083716828,,,,,ESTIMABLE,ESTIMABLE,PASS,
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,TRUE,TRUE,FALSE,,,9,9,TRUE,23.9127296660373,TRUE,TRUE,FALSE,,,16,16,TRUE,34.27371304432572,621,-0.01186979434999689,0.8315232978887527,-1.3465533904616382,0.9501932325787742,-0.12159398853051144,0.020933977455716585,485,112,0.04356619388001595,PASS_DESCRIPTIVE_CHECK,1.0903695716819897,0.3986100061124193,3,0.004830917874396135,7.116327992259384e-4,1.1459465365957142e-6,112.43280044305676,Analytical compound-Poisson zero probability; no simulation or resampling,REVIEW_ABSOLUTE_STANDARDIZED_DIFFERENCE_AT_LEAST_3.29,4.32474118371709,9.477954403002299,0,,,PASS,,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,ZERO_MASS_REVIEW
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,9.779341780813411e-6,,9,9,TRUE,24.2162787409217,TRUE,TRUE,FALSE,4.24279278377071e-6,,16,16,TRUE,34.76161000428267,640,8.013338256840362e-17,0.3150856953777104,-0.3185845241253468,0.9960037737561576,-0.05765127624282863,0,511,112,0.021482804946359273,PASS_DESCRIPTIVE_CHECK,,,25,0.0390625,,,,not applicable,NOT_APPLICABLE,0.2096432220029152,2.507689196966109,0,0,,PASS,0.18036706617077589,,,,,ESTIMABLE,ESTIMABLE,PASS,
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,2.1111645764904097e-6,,9,9,TRUE,24.2162787409217,TRUE,TRUE,FALSE,4.357616489869542e-6,,16,16,TRUE,34.76161000428267,640,3.6446540230272716e-16,0.5784908526581897,-2.132674270901031,0.9300859856124595,-0.08101781206821314,0.00625,511,112,0.0573451745391127,PASS_DESCRIPTIVE_CHECK,,,2,0.003125,,,,not applicable,NOT_APPLICABLE,654.13527585039,22340.20605750595,0,,,PASS,0.31827055201406157,,,,,ESTIMABLE,ESTIMABLE,REVIEW_WITH_LIMITATIONS,RESIDUAL_QQ_REVIEW
8,gap_timing_unaware__chest__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TRUE,TRUE,FALSE,5.331912689143792e-7,,9,9,TRUE,24.2162787409217,TRUE,TRUE,FALSE,9.02446117834188e-6,,16,16,TRUE,34.76161000428267,640,5.862497987063619e-16,0.3325518122873636,-0.7887440369733414,0.9749900414610513,-0.21113654255853812,0,511,112,2.891079594220217e-4,PASS_DESCRIPTIVE_CHECK,,,3,0.0046875,,,,not applicable,NOT_APPLICABLE,0.38666708937225713,20.080857651481388,0,,,PASS,0.28536445718003667,,,,,ESTIMABLE,ESTIMABLE,PASS,
