run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,inferential_run,metric_order,metric_id,manuscript_name,response_family,response_transform,effect_scale,site,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,effect_type,interval_method,slope_status,display_order,display_name,color_hex
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,TUM,0.038581374983724326,0.05465483201864015,-0.06854012735389692,0.14570287732134557,0.038581374983724326,-0.06854012735389692,0.14570287732134557,0.21373465862583763,-0.37970136441058644,0.8071706816622617,difference,wald_normal,PASS,5,Munich (DE),#DDCC77
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,FUSPCEU,0.060847951530528854,0.024917739916931123,0.012010078717207794,0.10968582434384991,0.060847951530528854,0.012010078717207794,0.10968582434384991,0.33708793825895095,0.066533918912292,0.6076419576056098,difference,wald_normal,PASS,6,Madrid (ES),#CC6677
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,IZTECH,0.024481823055371086,0.02403310720093675,-0.02262220149505516,0.07158584760579734,0.024481823055371086,-0.02262220149505516,0.07158584760579734,0.13562539166852647,-0.12532338507765084,0.3965741684147038,difference,wald_normal,PASS,7,Izmir (TR),#332288
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,UCR,0.13724001521914272,0.059943153753810825,0.019753592741926604,0.25472643769635883,0.13724001521914272,0.019753592741926604,0.25472643769635883,0.7602877765513134,0.10943175050424155,1.4111438025983851,difference,wald_normal,PASS,8,San José (CR),#44AA99
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,KNUST,-0.016909617691984236,0.0389400954800891,-0.09323080238750979,0.05941156700354132,-0.016909617691984236,-0.09323080238750979,0.05941156700354132,-0.09367658271418074,-0.5164837626993194,0.32913059727095795,difference,wald_normal,PASS,9,Kumasi (GH),#AA4499
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,RISE,-0.005676720564555462,0.008078981339410221,-0.021511233021570656,0.010157791892459734,0.9943393615679808,0.9787184834415635,1.0102095573864296,0.9690412234395592,0.8876579540451617,1.0578859665999927,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,THUAS,0.0021153659956953032,0.013447573425991004,-0.02424139359870496,0.02847212559009557,1.0021176049608085,0.9760500690792866,1.0288813309748461,1.0117877239682442,0.87433345305124,1.1708512293568227,ratio,wald_normal,PASS,2,Delft (NL),#117733
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,BAUA,-3.8435089628192025e-4,0.007831911315768153,-0.015734615005299202,0.014965913212735361,0.9996157229570617,0.9843885273376165,1.0150784632623637,0.9978730226179438,0.9165237892627868,1.0864426880502591,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,TUM,-0.02010246529894505,0.0169223663404018,-0.053269693859325444,0.013064763261435346,0.9800982421021139,0.948124274703629,1.0131504801645568,0.8946126490214519,0.7444529687200113,1.0750602461364944,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,FUSPCEU,0.009459515744333225,0.007174045073689945,-0.00460135422356606,0.02352038571223251,1.009504398374409,0.9954092157884417,1.0237991714091892,1.0538016106275399,0.9748313786847411,1.1391691515505986,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,IZTECH,-0.009424508322669306,0.007032995218791097,-0.023208925654942248,0.004359909009603636,0.9906197631677223,0.9770583298960381,1.0043694272407362,0.9491292708680164,0.8793487139829678,1.0244472511230636,ratio,wald_normal,PASS,7,Izmir (TR),#332288
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,UCR,0.026145557940996562,0.01756203616813551,-0.008275400443738843,0.06056651632573197,1.0264903514217913,0.9917587464245889,1.0624382647097252,1.1558571816717698,0.9551905807199466,1.3986798565530576,ratio,wald_normal,PASS,8,San José (CR),#44AA99
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,KNUST,-0.008717846788242736,0.010840998950193092,-0.029965814287057725,0.012530120710572253,0.9913200434510238,0.9704787094880125,1.0126089515824441,0.9528521971218022,0.8470412978919335,1.0718808065432488,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,RISE,-0.02074361115666051,0.009218388248151035,-0.03881132011854382,-0.002675902194777202,0.9533588200989366,0.9145104656041373,0.9938574505651067,0.7675094041578236,0.6095249423015554,0.9664422972526391,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,THUAS,-0.012226439533907795,0.01441321798262444,-0.040475827681176746,0.016022948613361152,0.972240169177964,0.9110121567173719,1.037583241445642,0.8555935003009476,0.596719700055921,1.2267740409586363,ratio,wald_normal,PASS,2,Delft (NL),#117733
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,BAUA,-0.001408489999657909,0.00884402884607548,-0.018742468016199176,0.01592548801688336,0.9967620853120016,0.9577618454690902,1.0373504221489624,0.9821938042444704,0.7873534214711791,1.2252498595785146,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TUM,0.02977648841774147,0.019030765353960685,-0.0075231262742541105,0.06707610310973705,1.0709679849542688,0.9828265358828546,1.1670140995600033,1.4620323847986774,0.908496129411965,2.352831921896745,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.0010693531664431567,0.008417621883496158,-0.017567588893571837,0.015428882560685524,0.9975407522564574,0.9603563472863256,1.0361649144343068,0.9864519920385305,0.7992421177067077,1.2175128300156375,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,IZTECH,-0.009434530672556183,0.007951413073559722,-0.025019013922934166,0.006149952577821803,0.9785104528429245,0.9440195450957796,1.0142615280552476,0.8866132271106262,0.7267727858154988,1.0816076631233091,ratio,wald_normal,PASS,7,Izmir (TR),#332288
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,UCR,0.016095467349053982,0.019398425644598705,-0.021924748271137648,0.05411568296924561,1.037756512142122,0.9507695225558112,1.1327020407621078,1.2279093879866123,0.756032376889901,1.9943080629802552,ratio,wald_normal,PASS,8,San José (CR),#44AA99
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,KNUST,-0.002201251128948506,0.012464003251254924,-0.026630248604598287,0.022227746346701275,0.9949442554807424,0.9405237166819144,1.052513672920933,0.9723114949396005,0.7119879995718652,1.3278168224185876,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,RISE,-0.049123011844319595,0.01739605048462516,-0.08321864426742545,-0.015027379421213738,0.8930524950386753,0.825622187889876,0.9659899777320206,0.5343998849126277,0.34592503618113546,0.825563943411979,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,THUAS,-0.04399123030388652,0.026819061729475915,-0.09655562539281579,0.008573164785042754,0.9036677212746429,0.8006530725318451,1.0199365723925646,0.5705524918756026,0.2918080366647674,1.1155626476437064,ratio,wald_normal,PASS,2,Delft (NL),#117733
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,BAUA,0.004100407301413305,0.017130003284366365,-0.029473782190997597,0.037674596793824205,1.0094862486409326,0.9343857742430134,1.0906228607993627,1.0536966562828527,0.6866255368522639,1.6170045881945605,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TUM,0.013341094151187644,0.03577630358477554,-0.05677917237494362,0.08346136067731891,1.0311957018373379,0.8774468669996782,1.211884862184128,1.1855163064200411,0.4846770420530334,2.8997637413039103,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.01021593226039693,0.01586402570703458,-0.041308851296002265,0.020876986775208405,0.9767514570318866,0.9092664120307453,1.0492451895183983,0.8778197869475775,0.5904125195164456,1.3051342119028804,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,IZTECH,-0.022229062311257132,0.014896868335832201,-0.051426387731923366,0.006968263109409102,0.9501035431768147,0.888328533923141,1.0161744312889982,0.753103287196121,0.5189267053393319,1.092956973210172,ratio,wald_normal,PASS,7,Izmir (TR),#332288
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,UCR,0.03768080293887365,0.03758736949343935,-0.03598908754186698,0.11135069341961429,1.0906384461045247,0.92047270005442,1.2922623561252464,1.6171326039147695,0.6318677646788522,4.138710668320453,ratio,wald_normal,PASS,8,San José (CR),#44AA99
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,KNUST,0.012401926710767189,0.023288491232022035,-0.03324267735827281,0.05804653077980719,1.0289681372168118,0.9263120691986801,1.143000790568717,1.1713985827414515,0.6543963585498415,2.096855555078965,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,RISE,-0.01160778309279919,0.013341872565155276,-0.03775737280682655,0.014541806621228169,0.9736261210615201,0.9167324978099226,1.0340506373210865,0.8623721737166895,0.6177747902162989,1.2038137162257212,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,THUAS,-0.009414113042694284,0.02071971501540289,-0.050024008242817705,0.03119578215742914,0.9785564569592983,0.8912016702328108,1.0744736813684224,0.886844172357525,0.5282931502200332,1.488742728761353,ratio,wald_normal,PASS,2,Delft (NL),#117733
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,BAUA,0.006914428768379126,0.012126846626264426,-0.0168537538651402,0.03068261140189845,1.0160484759920072,0.9619361502401648,1.0732048123027025,1.0922066881518495,0.8065529685411427,1.4790292716934932,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,MPI,-0.008173698358094186,0.010412179952524614,-0.028581196065592392,0.01223379934940402,0.9813553662877679,0.9363081505613569,1.028569872391268,0.9009880188739126,0.694487984394912,1.16888906416663,ratio,wald_normal,PASS,4,Tübingen (DE),#DDCC77
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TUM,0.012209182852213112,0.02755038514631969,-0.04178857979478073,0.06620694549920694,1.028511573078566,0.908262576613899,1.1646808788492353,1.168522082553035,0.5868105844089869,2.326890301048854,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.030601736310624496,0.012025602389258648,-0.05417148388597026,-0.00703198873527873,0.9319621265710525,0.8827312796419583,0.9839386293359055,0.6768170112740898,0.5010702598540797,0.9142056582711425,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,IZTECH,0.002642937541240933,0.011514429982603153,-0.019924930527169402,0.025210805609651266,1.0061041433982763,0.955157674433444,1.0597680094688,1.0342879193493673,0.7755665423620823,1.3793162052271941,ratio,wald_normal,PASS,7,Izmir (TR),#332288
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,UCR,-0.009786271963737105,0.027929162583389778,-0.06452642474554471,0.044953880818070495,0.9777182641255787,0.8619331325946864,1.109057034537099,0.8826440857371435,0.4390701444885539,1.7743419630461053,ratio,wald_normal,PASS,8,San José (CR),#44AA99
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,KNUST,0.009993735097037722,0.017779749517752366,-0.024853933611900296,0.04484140380597574,1.0232782309026425,0.944378445953325,1.1087698393859715,1.1359617213072417,0.7283048050364315,1.7717980484980629,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,RISE,-0.03023929363169097,0.018329586343996385,-0.06616462271744109,0.0056860354540591365,0.9327402249635484,0.858687967422559,1.0131786635795759,0.6799533853901278,0.429990194533332,1.0752259288267474,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,THUAS,-0.03218365348274113,0.028495450051544573,-0.0880337093070285,0.02366640234154624,0.9285736305941532,0.8165189918804636,1.056006040286982,0.6632964870809269,0.32531740799512426,1.3524091209422529,ratio,wald_normal,PASS,2,Delft (NL),#117733
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,BAUA,0.008372362240019637,0.016667057267599972,-0.02429446973274286,0.04103919421278213,1.0194650984784304,0.9455957906534702,1.0991050269982732,1.112708870677439,0.7335209392659031,1.6879150472832514,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,MPI,-0.01877763011253469,0.01433338090863974,-0.046870540470162564,0.009315280245093184,0.9576843046473372,0.8976963503473161,1.0216809136107188,0.7870003521152411,0.5499772027182026,1.126173141665412,ratio,wald_normal,PASS,4,Tübingen (DE),#DDCC77
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,TUM,0.008218941051516647,0.0378454870567232,-0.06595685055703758,0.08239473266007087,1.0191050203974688,0.8590988732607244,1.2089121228356356,1.1105333914674198,0.4311313228606943,2.860577156354339,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.0343639243581387,0.01655011255998859,-0.06680154891580031,-0.0019262998004770868,0.9239236321320499,0.8574295585992613,0.9955743529609813,0.6451034204489846,0.4265108489724747,0.9757276375913163,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,IZTECH,-0.0020673479402764663,0.015793865812107084,-0.03302275610866479,0.02888806022811186,0.9952510674583465,0.9267812607369483,1.0687793649273218,0.9739736832837119,0.6562347175033639,1.4455570704004663,ratio,wald_normal,PASS,7,Izmir (TR),#332288
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,UCR,0.036974049352748214,0.03894002999061934,-0.03934700698577524,0.11329510569127167,1.0888650278130163,0.9133831447211848,1.2980610115770856,1.6026191622002202,0.6053741361096421,4.242646036311936,ratio,wald_normal,PASS,8,San José (CR),#44AA99
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,KNUST,0.025773944760269493,0.024529177230243098,-0.022302359181406918,0.0738502487019459,1.0611430763298981,0.9499432055657079,1.1853599476742533,1.3892600259024268,0.7523994861594803,2.565184393495605,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,RISE,0.007672074814305562,0.009905097971682713,-0.01174156047353329,0.027085710102144413,1.0178225648019923,0.9733262574915112,1.0643530526855647,1.1028134896497612,0.8609018266396071,1.4127018381418903,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,THUAS,0.009861090211729158,0.015375970266929629,-0.020275257738811624,0.039997438162269944,1.022965742710421,0.9543874993243553,1.0964717282025476,1.1340412855611834,0.7721084557998313,1.6656334064170248,ratio,wald_normal,PASS,2,Delft (NL),#117733
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,BAUA,0.0025560291635203453,0.009001660608924308,-0.015086901431024185,0.020198959758064874,1.005902828082797,0.965857593537999,1.0476083703380452,1.03314194386317,0.8249373636224129,1.2938949346194575,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,MPI,0.004157383229736409,0.007723742534715687,-0.01098087396416644,0.01929564042363926,1.0096186937710279,0.9750325765484041,1.0454316412896933,1.0544627427305067,0.8692960597888253,1.2790713397192324,ratio,wald_normal,PASS,4,Tübingen (DE),#DDCC77
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,TUM,-0.0046828446331258836,0.0204547061914088,-0.04477333208263558,0.03540764281638381,0.9892752761268984,0.9020418103849209,1.0849448004392759,0.9420149349380454,0.5648887003282734,1.5709150087984418,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.012196445842506301,0.00892153890644724,-0.029682340785815744,0.005289449100803142,0.9723073173454327,0.9339371675761542,1.012253877653268,0.8559209114150685,0.6848012907775214,1.0698002712083226,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,IZTECH,0.010725701681607695,0.00855361743396617,-0.006039080426499907,0.027490483789715296,1.0250043339281019,0.9861907382711028,1.065345519684422,1.146617788696918,0.9258581598058995,1.420014868834591,ratio,wald_normal,PASS,7,Izmir (TR),#332288
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,UCR,-0.049791573688066644,0.020610904213938092,-0.09018820363619012,-0.009394943739943165,0.8916787693309118,0.8124783483998262,0.9785996503678146,0.5298618238501583,0.316498567490223,0.8870610524405896,ratio,wald_normal,PASS,8,San José (CR),#44AA99
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,KNUST,-7.619394337631535e-4,0.013176808371115317,-0.02658800927233506,0.025064130404808753,0.9982471077313995,0.9406151961443765,1.0594101521842203,0.990327815145171,0.7123717241895132,1.376737941930578,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,RISE,-0.0802083575793547,0.033323561332130866,-0.14552133762694275,-0.014895377531766632,0.9229240281354183,0.8645714419742406,0.9852150098373073,0.641246399550999,0.4465673810098678,0.9207948507283233,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
5,gap_timing_unaware__glasses__all_available,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,all_available,data_preparation_sensitivity,TRUE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,THUAS,-0.04560540494440608,0.04977607895218463,-0.14316472698231014,0.05195391709349799,0.955418891389188,0.8666113028723457,1.0533272010159862,0.7767422848555261,0.45243565088142784,1.333512458417431,ratio,wald_normal,PASS,2,Delft (NL),#117733
